event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309059,true,1995-05-31 12:20:00.000,14.3816697921,45.8759459294,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452014.4014406212,5080450.255148777,"33N"
260309060,true,1995-06-02 10:10:00.000,14.3825461853,45.8840487327,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452089.3789394447,5081349.985124397,"33N"
260309061,true,1995-06-06 15:15:00.000,14.3839065884,45.8775326358,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452189.3489338363,5080625.202636062,"33N"
260309062,true,1995-06-07 14:15:00.000,14.3839065884,45.8775326358,"ii","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452189.3489338363,5080625.202636062,"33N"
260309063,true,1995-06-08 10:25:00.000,14.3834725975,45.8876528708,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452164.3564374507,5081749.865108869,"33N"
260309064,true,1995-06-09 19:30:00.000,14.3835795767,45.8779807649,"aa","seems to go down and N","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452164.3564386516,5080675.1876430055,"33N"
260309065,true,1995-06-11 14:45:00.000,14.3886088588,45.8892550888,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452564.2364256676,5081924.812604598,"33N"
260309066,true,1995-06-13 17:00:00.000,14.384208748,45.8793338349,"nm","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",452214.3414309448,5080825.142635442,"33N"
260309067,true,1995-06-27 18:45:00.000,14.3103623424,45.9128788128,"nm","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446516.0516024129,5084599.010016817,"33N"
260309068,true,1995-06-28 17:00:00.000,14.3151211923,45.9189809465,"aa","","0","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446890.9390942799,5085273.8074972965,"33N"
260309069,true,1995-06-29 14:30:00.000,14.3174267457,45.9149457337,"aa","Maja at location where ancka was 2 hours before","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",447065.886592933,5084823.942520244,"33N"
260309070,true,1995-07-05 14:30:00.000,14.2883439235,45.9210667702,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444816.5616534109,5085523.732491754,"33N"
260309071,true,1995-07-07 09:20:00.000,14.3293499961,45.915016332,"ii","possibly disturbed by car","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",447990.60905811633,5084823.942512774,"33N"
260309072,true,1995-07-11 14:30:00.000,14.2793840791,45.9160618324,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444116.7716814424,5084973.897513983,"33N"
260309073,true,1995-07-13 13:30:00.000,14.2907788744,45.9323291351,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445016.5016521711,5086773.357456307,"33N"
260309074,true,1995-07-15 11:30:00.000,14.2909966766,45.9152346936,"ii","collar picked up next to deer trail - shit","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445016.5016513873,5084873.927517462,"33N"
260309075,true,1998-04-10 22:35:00.000,14.3195031938,45.9032609688,"aa","capture","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",447215.8415854153,5083524.332558921,"33N"
260309076,true,1998-04-13 17:10:00.000,14.2900997389,45.9350242493,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444966.5166542806,5087073.267448739,"33N"
260309077,true,1998-04-15 12:00:00.000,14.2884293773,45.863931052,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444766.57665830577,5079175.637684985,"33N"
260309078,true,1998-04-16 11:00:00.000,14.2735258353,45.8710355692,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443616.9216948938,5079975.397662978,"33N"
260309079,true,1998-04-17 15:50:00.000,14.2738478278,45.8710376159,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443641.9141915659,5079975.397661871,"33N"
260309080,true,1998-04-18 11:45:00.000,14.2754636365,45.8705979794,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443766.87668710353,5079925.41265804,"33N"
260309081,true,1998-04-19 10:55:00.000,14.2829417293,45.8650214812,"nm","1700: same as before","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444341.7041709908,5079300.6001787335,"33N"
260309082,true,1998-04-19 14:30:00.000,14.2864631296,45.8666181536,"aa","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444616.6216649068,5079475.547673676,"33N"
260309083,true,1998-04-22 10:40:00.000,14.3031788867,45.8946146561,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445941.22412614705,5082574.6175800115,"33N"
260309084,true,1998-04-23 10:15:00.000,14.2936318988,45.8599142849,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445166.45664819266,5078725.772701766,"33N"
260309085,true,1998-04-27 18:00:00.000,14.3637220741,45.896542433,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",450639.81398542266,5082749.565073258,"33N"
260309086,true,1998-04-29 17:45:00.000,14.2849848956,45.8814553881,"aa","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444516.6516685426,5081125.052624329,"33N"
260309087,true,1998-05-02 10:00:00.000,14.2973010966,45.9008771399,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445491.35913839744,5083274.407564414,"33N"
260309088,true,1998-05-03 09:00:00.000,14.3010279902,45.8965810419,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445776.2736303119,5082794.551572349,"33N"
260309089,true,1998-05-04 09:45:00.000,14.2794692824,45.8845699889,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444091.7791779003,5081474.947610553,"33N"
260309090,true,1998-05-05 12:40:00.000,14.3241857992,45.915660742,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",447590.72907496494,5084898.920014086,"33N"
260309091,true,1998-05-06 11:30:00.000,14.2884499536,45.8875505647,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444791.5691551226,5081799.850101652,"33N"
260309092,true,1998-05-08 13:00:00.000,14.2741581081,45.8719393741,"ii","","0","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443666.9066885107,5080075.367655775,"33N"
260309093,true,1998-05-11 13:10:00.000,14.2926479323,45.9120956964,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445141.4641476551,5084524.032521776,"33N"
260309094,true,1998-05-13 17:00:00.000,14.3085024882,45.9328876477,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446391.08911273046,5086823.3424609,"33N"
260309095,true,1998-05-17 19:40:00.000,14.28001797,45.8670276182,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444116.77167774737,5079525.5326791685,"33N"
260309096,true,1998-05-18 13:30:00.000,14.2780950663,45.9160536964,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444016.8016773824,5084973.897516308,"33N"
260309097,true,1998-05-19 14:15:00.000,14.2973735354,45.9206727579,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445516.35163693706,5085473.74749644,"33N"
260309098,true,1998-05-20 13:00:00.000,14.2778895068,45.9070545919,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443991.8091807759,5083974.197541658,"33N"
260309099,true,1998-05-21 17:30:00.000,14.2801768956,45.9045946248,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444166.7566763147,5083699.280049122,"33N"
260309100,true,1998-05-22 17:10:00.000,14.3104319836,45.9072556043,"ii","activity monitoring until 0815 pm","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446516.05160929967,5083974.19753804,"33N"
260309101,true,1998-05-23 17:00:00.000,14.2975438327,45.9071771037,"nm","","0","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445516.35163623997,5083974.197543575,"33N"
260309102,true,1998-05-25 11:00:00.000,14.2881336113,45.8870987023,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444766.5766597521,5081749.865109546,"33N"
260309103,true,1998-05-28 16:50:00.000,14.30061048,45.9195678912,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445766.27662623656,5085348.785000886,"33N"
260309104,true,1998-05-29 20:00:00.000,14.2672306049,45.8844921603,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443142.0642067452,5081474.947616186,"33N"
260309105,true,1998-05-30 18:45:00.000,14.2913618704,45.9118627832,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445041.4941498737,5084499.040025835,"33N"
260309106,true,1998-05-31 13:00:00.000,14.2878345204,45.8852972697,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444741.58415656205,5081549.925114033,"33N"
260309107,true,1998-06-01 16:00:00.000,14.2835943143,45.8643507337,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444391.68916606816,5079225.622679114,"33N"
260309108,true,1998-06-02 17:00:00.000,14.2766883429,45.9002986315,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443891.83918394876,5083224.422560396,"33N"
260309109,true,1998-06-03 09:00:00.000,14.2974870804,45.9116756587,"aa","for more info see amf ancka 030698","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445516.35163470794,5084474.047526574,"33N"
260309110,true,1998-06-04 16:46:00.000,14.2869341894,45.9053118276,"ii","only weak signals, no signal from tolsti vrh (1730) --> more exact location impo","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444691.5991593943,5083774.257549692,"33N"
260309111,true,1998-06-05 13:00:00.000,14.2846268408,45.9093464213,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444516.6516633048,5084224.122530868,"33N"
260309112,true,1998-06-07 20:30:00.000,14.2695358948,45.9052019343,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443342.00419972034,5083774.257543288,"33N"
260309113,true,1998-06-08 15:45:00.000,14.2702676424,45.8739391145,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443366.99669659743,5080300.300147,"33N"
260309114,true,1998-06-09 13:50:00.000,14.288654708,45.9219684842,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444841.55415286275,5085623.702487835,"33N"
260309115,true,1998-06-10 10:20:00.000,14.2875446176,45.9079699899,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444741.58415501885,5084069.169039691,"33N"
260309116,true,1998-06-11 19:30:00.000,14.2975693668,45.9051527527,"aa","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445516.35163409705,5083749.265043288,"33N"
260309117,true,1998-06-12 14:30:00.000,14.2664761948,45.9173293736,"ii","fresh, front: 12,5cm broad, underneath highway (43725/87150),ee->ww","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443117.071703984,5085123.852511702,"33N"
260309118,true,1998-06-14 13:15:00.000,14.2884528257,45.8873256366,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444791.5691611831,5081774.8576112855,"33N"
260309119,true,1998-06-15 16:30:00.000,14.2933551952,45.907151278,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445191.4491431756,5083974.197538318,"33N"
260309120,true,1998-06-16 09:15:00.000,14.2708511574,45.9031858256,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443441.97419817233,5083549.325055757,"33N"
260309121,true,1998-06-17 14:30:00.000,14.3047305914,45.8993479671,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446066.18661719834,5083099.460068878,"33N"
260309122,true,1998-06-18 10:40:00.000,14.2741873877,45.8696900928,"ii","ancka 170698: hair, scat, tick, excavated ant hill, boar hair","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443666.90669217904,5079825.4426670065,"33N"
260309123,true,1998-06-19 10:20:00.000,14.2848537209,45.9167710288,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444541.6441656193,5085048.875004549,"33N"
260309124,true,1998-06-20 13:10:00.000,14.2960067445,45.901319064,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445391.3891365953,5083324.392561707,"33N"
260309125,true,1998-06-21 10:00:00.000,14.278832807,45.9088601113,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444066.78668176755,5084174.137538642,"33N"
260309126,true,1998-06-22 09:00:00.000,14.2663288151,45.9040566611,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",443092.0792061124,5083649.295055931,"33N"
260309127,true,1998-06-23 10:20:00.000,14.2935832341,45.9145758778,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445216.4416478481,5084798.950019697,"33N"
260309128,true,1998-06-24 12:30:00.000,14.2790385221,45.9178592121,"ii","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444091.77917740075,5085173.837500557,"33N"
260309129,true,1998-06-29 10:45:00.000,14.2908132773,45.9296300162,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445016.5016520018,5086473.447463063,"33N"
260309130,true,1998-06-30 11:00:00.000,14.3080256106,45.9193880892,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446341.1041121385,5085323.79249713,"33N"
260309131,true,1998-07-01 13:30:00.000,14.2891256934,45.8850803634,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444841.554153178,5081524.932611058,"33N"
260309132,true,1998-07-02 10:20:00.000,14.4082018934,45.9248995719,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",454113.77137807186,5085873.62748566,"33N"
260309133,true,1998-07-04 11:25:00.000,14.2987420018,45.9143827074,"ii","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445616.32163082546,5084773.957515001,"33N"
260309134,true,1998-07-06 17:25:00.000,14.2924343126,45.9035464538,"aa","possibly trail from the morning","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445116.4716498758,5083574.317551566,"33N"
260309135,true,1998-07-07 15:00:00.000,14.2901054791,45.9345743965,"ii","with ivan`s students","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444966.5166552097,5087023.282447683,"33N"
260309136,true,1998-07-08 11:00:00.000,14.3036446797,45.9346577027,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446016.2016171167,5087023.28245337,"33N"
260309137,true,1998-07-09 15:10:00.000,14.2933862267,45.9300958439,"aa","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445216.44164801785,5086523.432462392,"33N"
260309138,true,1998-07-10 06:10:00.000,14.2974303146,45.9161742101,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445516.351632253,5084973.897510885,"33N"
260309139,true,1998-07-13 11:00:00.000,14.2901697598,45.9295360429,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444966.5166488612,5086463.450461371,"33N"
260309140,true,1998-07-15 10:30:00.000,14.2824210383,45.930477403,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444366.69667101547,5086573.417458315,"33N"
260309141,true,1998-07-16 07:50:00.000,14.3056097368,45.9321952735,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",446166.1566195686,5086748.3649542825,"33N"
260309142,true,1998-07-17 06:45:00.000,14.2933605181,45.9321201842,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445216.44164260244,5086748.364962242,"33N"
260309143,true,1998-07-18 10:50:00.000,14.2960181159,45.9004193519,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445391.389140673,5083224.422560971,"33N"
260309144,true,1998-07-20 17:50:00.000,14.3021513551,45.9252009286,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",445891.23912817315,5085973.59747716,"33N"
260309145,true,1998-07-21 19:30:00.000,14.286028168,45.9005823155,"aa","heared her and saw """"the rest of her"""" moving into forest. people looking for mush","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999",444616.62166165374,5083249.415064141,"33N"
